Gene,pvalue,padj,Significance,Cluster,PSR_Regulon
AT5G45050,0.99473972914423,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45060,0.405547663421325,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45080,0.342073294865361,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45090,0.408362025412071,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45095,0.114432679201137,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45100,0.71819383712576,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45110,0.621799534172835,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45130,0.46142376561975,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45140,0.587588774754746,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45150,0.700786979433005,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45160,0.756260072880045,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45170,0.987515284248342,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45190,0.869828055074636,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45200,0.823366296708699,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45210,0.835081607882639,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45220,0.770146480490567,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45250,0.722282349390349,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45260,0.864211067386314,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45275,0.81644387513198,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45280,0.347344380093879,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45290,0.708664168124812,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45300,0.940117661459456,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45310,0.505935881954811,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45320,0.962279540000444,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45330,0.80301093407102,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45340,0.579115806667297,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45360,0.833639565563337,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45370,0.615281499895749,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45390,0.639900062047424,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45400,0.770902102323355,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45410,0.831293212812171,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45420,0.435707940662609,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45440,0.630477016891327,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45460,0.724043180084193,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45470,0.721422378179071,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45480,0.780891236948136,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45490,0.633967112414663,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45500,0.985537861981018,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45510,0.494089382938451,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45530,0.457797232591102,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45540,0.736765929392661,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45550,0.842754145297589,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45560,0.731835344794645,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45580,0.767570828877949,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45590,0.587381566969882,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45600,0.519183607814987,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45610,0.714223254278137,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45620,0.80237073845231,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45650,0.58519297242657,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45670,0.958194270918146,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45700,0.903572602955809,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45710,0.748590020215057,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45720,0.879080911376983,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45730,0.99821960760327,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45750,0.619237693677412,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45760,0.600351005126892,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45775,0.690517628570757,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45780,0.961758073952977,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45790,0.945020958316634,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45800,0.794612178048741,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45840,0.743474623301263,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45900,0.74082545770339,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45920,0.997444767281208,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45940,0.551064916329175,0.999995666799147,NoSignificant,NoSignificant,No
AT5G45970,0.891304663356816,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46020,0.850582492704147,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46030,0.99520228463906,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46040,0.525490445610188,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46050,0.884728140033031,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46060,0.887839038717413,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46070,0.99851093244355,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46080,0.424777826801721,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46090,0.42062304652198,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46100,0.660089091604747,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46110,0.520298643242275,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46115,0.840976175775907,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46150,0.59068351219088,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46160,0.729955708994546,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46170,0.870988733997944,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46180,0.875726175309753,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46190,0.520302080440557,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46210,0.735661114406132,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46230,0.609736731022649,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46250,0.826485599865337,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46260,0.281553713875393,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46280,0.915212570123402,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46290,0.684413679663505,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46330,0.966199798497077,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46340,0.36855724329778,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46350,0.37021817560743,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46370,0.31339369307015,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46390,0.599841714917377,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46400,0.610716159370845,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46410,0.131322967321515,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46420,0.733469328643346,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46430,0.725167286750976,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46450,0.615008880164498,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46460,0.859221486812917,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46470,0.767326388310428,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46510,0.497108893726153,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46520,0.259500508126032,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46530,0.172276874321722,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46550,0.914118917851951,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46560,0.382710111600138,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46570,0.862613436997125,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46580,0.858806843704346,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46590,0.245408144735392,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46600,0.573807075604878,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46620,0.509528147076946,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46630,0.979131040900584,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46640,0.600869471054267,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46680,0.925458411447717,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46700,0.5323632865569,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46710,0.538469943546434,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46730,0.110960477252955,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46740,0.969524383595829,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46750,0.584888985668778,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46760,0.517164870823338,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46780,0.234044072835443,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46790,0.733888941322461,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46800,0.84453235822146,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46840,0.810575704575108,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46850,0.886552138318356,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46860,0.826424808147637,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46870,0.360615631928286,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46910,0.379568271162059,0.999995666799147,NoSignificant,NoSignificant,No
AT5G46920,0.665973511415565,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47010,0.491282952012287,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47020,0.39052044680263,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47030,0.55057961539966,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47040,0.912704918207068,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47050,0.230212788872489,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47060,0.754770358545535,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47070,0.999174387714199,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47080,0.716406432213069,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47090,0.153328182477728,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47100,0.277931971599706,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47120,0.403706749410504,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47140,0.428890966610852,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47160,0.577370390238101,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47180,0.488356743786704,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47190,0.875064625701373,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47200,0.563431457048177,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47210,0.199268842474227,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47230,0.718485332026303,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47240,0.44024467162703,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47250,0.741957667840227,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47310,0.515017740963476,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47320,0.411973747617808,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47360,0.973183856908882,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47370,0.779661592713358,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47390,0.579837066130979,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47400,0.916939713809043,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47420,0.786666792660861,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47430,0.915336813940357,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47435,0.993740916776926,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47450,0.726860995921507,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47455,0.764096206247834,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47480,0.888517497794906,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47490,0.852565612218956,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47500,0.569946704129711,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47510,0.522024506728148,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47520,0.539543711524029,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47530,0.22462246039741,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47540,0.505261791063995,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47550,0.629553159737913,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47570,0.937301860784424,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47580,0.917099568137672,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47620,0.109500061769882,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47630,0.827184493538495,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47635,0.973988251152877,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47640,0.730495389026357,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47650,0.381836916351325,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47660,0.438515871180203,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47680,0.525755593579126,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47690,0.962083358332733,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47700,0.29572432941602,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47710,0.454469597775442,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47720,0.480254601638548,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47730,0.55617499637745,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47750,0.901697500588292,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47760,0.967030442006128,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47770,0.822769058135862,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47780,0.641925620414049,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47790,0.615069761537335,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47800,0.803844877205198,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47810,0.939139487646068,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47820,0.996189562388839,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47830,0.936079290534242,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47840,0.865548737369165,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47850,0.998739787995079,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47860,0.945045478612295,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47870,0.940178561520276,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47880,0.109661533796424,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47910,0.982454387512921,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47930,0.733503233911956,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47940,0.960324819013191,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47950,0.252043059583875,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47960,0.468304885332561,0.999995666799147,NoSignificant,NoSignificant,No
AT5G47970,0.542495465421912,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48000,0.115354337277913,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48020,0.370767554713489,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48040,0.994264726869179,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48060,0.808144974217226,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48090,0.995464620317576,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48100,0.980066457233812,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48110,0.657590395542556,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48150,0.99188072473104,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48160,0.444824496770463,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48170,0.995273845776062,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48175,0.688420299405085,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48180,0.368817469280614,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48220,0.134607714812246,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48230,0.170717745977558,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48240,0.425222742751139,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48250,0.32453004116722,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48290,0.119796645754844,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48300,0.583402258946179,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48310,0.75832994038699,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48320,0.19278089520936,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48330,0.206700967062158,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48335,0.94481892931385,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48340,0.978556009227743,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48360,0.984157761716745,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48370,0.988391673110766,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48380,0.969421465181336,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48385,0.362205712666694,0.999995666799147,NoSignificant,NoSignificant,No
AT5G48410,0.193911016166467,0.999995666799147,NoSignificant,NoSignificant,No
